"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"10806",2607760700,"20150420T000000",485000,4,2.5,2400,10364,2,0,0,3,8,2400,0,1995,0,98045,47.4832,-121.799,2390,9918
"10807",7715801090,"20140725T000000",429000,3,2.5,1430,9240,2,0,0,3,7,1430,0,1984,0,98074,47.6258,-122.058,1480,8125
"10808",1999600320,"20150304T000000",729000,3,2.5,2480,7428,2,0,0,3,9,2480,0,1990,0,98006,47.5489,-122.185,2600,8322
"10809",4221250340,"20150409T000000",625000,3,2.5,2280,4757,2,0,0,3,8,2280,0,2003,0,98075,47.5901,-122.018,2280,4534
"10810",3668000810,"20150116T000000",218500,3,1.75,1390,9328,1,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374
"10811",2337300370,"20150206T000000",175000,3,1,1030,8395,1,0,0,4,7,1030,0,1960,0,98023,47.3322,-122.337,1370,9380
"10812",1453602065,"20150205T000000",442500,3,1,1120,8200,1,0,0,4,7,1120,0,1938,0,98125,47.7254,-122.29,1820,7205
"10813",3359500960,"20150321T000000",480000,3,2,1300,3000,2,0,0,3,7,1300,0,1986,0,98115,47.6728,-122.325,1670,4500
"10814",6133100125,"20141008T000000",715500,3,2.25,2410,9668,1,0,1,4,8,1540,870,1965,0,98117,47.6996,-122.391,2510,5250
"10815",8562600260,"20141120T000000",432500,3,1.75,1470,7350,1,0,0,3,8,1470,0,1963,0,98052,47.6687,-122.154,1470,7350
"10816",2325069032,"20140731T000000",875000,5,4.25,4720,18741,2,0,0,3,11,3210,1510,2005,0,98053,47.6347,-122.013,3880,37328
"10817",1223039235,"20141114T000000",605000,5,2.75,2910,13332,2,0,0,4,8,2910,0,1940,1991,98146,47.4977,-122.359,1760,8900
"10818",4139480350,"20150113T000000",1688000,4,4,5000,12941,3,0,2,3,12,5000,0,2002,0,98006,47.55,-122.103,4560,12941
"10819",3348401382,"20150210T000000",318000,3,2.25,1690,12662,1,0,0,5,7,1090,600,1982,0,98178,47.4972,-122.264,1950,9642
"10820",164000267,"20141016T000000",311300,2,1,1000,7228,1,0,0,4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228
"10821",1099900030,"20150415T000000",325000,5,2.75,2400,7904,1,0,0,3,7,1450,950,1992,0,98188,47.4683,-122.263,2400,7475
"10822",4139700260,"20141117T000000",795000,5,3.5,3330,3705,2,0,0,3,9,2610,720,2008,0,98006,47.5567,-122.124,2810,3971
"10823",6071800310,"20140619T000000",558000,4,2.25,2060,10358,1,0,0,4,8,1320,740,1962,0,98006,47.5478,-122.174,2060,9676
"10824",1321720140,"20140528T000000",370000,4,2.5,3090,18645,2,0,0,3,9,3090,0,1995,0,98023,47.2902,-122.342,3610,20114
"10825",8078460320,"20141118T000000",598850,4,2.5,2350,7245,2,0,0,3,8,2350,0,1993,0,98074,47.6318,-122.023,2350,9419
"10826",6388930570,"20141023T000000",515700,3,2.5,2180,9722,2,0,0,3,8,2180,0,1994,0,98056,47.527,-122.173,2440,9722
"10827",3709500060,"20140620T000000",458000,3,2.5,1870,5013,2,0,0,3,8,1870,0,2003,0,98011,47.7552,-122.221,2040,5555
"10828",5469500640,"20150224T000000",583500,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,1985,0,98042,47.3823,-122.159,2960,13000
"10829",293910070,"20140723T000000",653750,4,2.5,2460,4166,2,0,0,3,9,2460,0,2003,0,98034,47.7072,-122.232,2460,4964
"10830",3158500340,"20140711T000000",299000,3,2.5,1650,4725,2,0,0,3,8,1650,0,2011,0,98038,47.3548,-122.055,2000,4725
"10831",2617300200,"20140509T000000",532000,5,3,3480,57499,1,0,0,4,8,2340,1140,1976,0,98027,47.4574,-122.024,2020,40946
"10832",521049200,"20140708T000000",819000,3,2.75,3176,13391,2,0,3,4,9,2726,450,1985,0,98198,47.3429,-122.33,3470,12779
"10833",7779200105,"20140718T000000",945000,4,2.25,2420,9000,1,0,4,5,9,2000,420,1967,0,98146,47.4884,-122.363,2400,9035
"10834",8651500710,"20141106T000000",608700,4,2.5,2260,9696,1,0,0,3,9,2260,0,1983,0,98074,47.643,-122.066,2400,12111
"10835",871000435,"20150509T000000",812000,4,2,2380,6122,1,0,2,4,8,1310,1070,1949,0,98199,47.6506,-122.405,1810,5202
"10836",217500140,"20140513T000000",464000,5,2.5,3400,8970,1,0,0,4,8,1700,1700,1959,0,98133,47.7358,-122.335,1890,8475
"10837",9290850810,"20140613T000000",950000,4,2.5,3770,35081,2,0,0,3,10,3770,0,1989,0,98053,47.6908,-122.051,4000,35492
"10838",6844700510,"20141203T000000",7e+05,4,2.5,2672,4297,2,0,0,3,8,2020,652,2005,0,98115,47.6955,-122.289,1720,6120
"10839",1232001040,"20141016T000000",435000,3,1,1180,4219,1,0,0,3,7,1060,120,1939,0,98117,47.6867,-122.378,1630,4219
"10840",3751601171,"20141007T000000",229500,3,1.5,1810,14400,1,0,0,4,7,1810,0,1954,0,98001,47.2887,-122.269,1710,12000
"10841",6117502220,"20141117T000000",1575000,3,3,2610,22672,1.5,1,4,4,8,2610,0,1952,0,98166,47.4414,-122.354,2810,22672
"10842",4322300140,"20141103T000000",265000,3,2.25,1450,13439,1,0,0,4,7,1180,270,1963,0,98003,47.2811,-122.299,1520,12348
"10843",1526059051,"20140828T000000",995000,2,2,1600,64468,1,0,0,3,7,1600,0,1950,0,98072,47.7344,-122.143,1950,64468
"10844",3800000160,"20140709T000000",590000,3,2.5,2650,9380,1,0,0,5,8,1680,970,1975,0,98155,47.7756,-122.273,2310,9600
"10845",1454600116,"20140611T000000",740000,4,2.75,2490,17833,2,0,2,3,9,1490,1000,1979,0,98125,47.7206,-122.284,2640,16943
"10846",4174600055,"20140521T000000",360000,2,0.75,850,7710,1,0,2,5,6,550,300,1909,0,98108,47.5588,-122.301,2500,6022
"10847",2594200566,"20150406T000000",548500,4,2,1820,7200,1,0,0,3,7,1300,520,1976,0,98136,47.5161,-122.388,1770,8149
"10848",8825900465,"20140507T000000",599000,3,1.75,1960,4788,1,0,0,4,7,1090,870,1920,0,98115,47.6746,-122.312,1960,3960
"10849",8562900310,"20140613T000000",615000,3,1.75,2350,20820,1,0,0,4,8,1800,550,1978,0,98074,47.6095,-122.059,2040,10800
"10850",1446401555,"20141208T000000",292000,3,1.75,1320,6600,1,0,0,3,7,1320,0,1988,0,98168,47.4838,-122.33,1070,6594
"10851",3528000140,"20141023T000000",899000,4,2.5,3720,30649,2,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434
"10852",7625704500,"20141208T000000",5e+05,3,1.5,2210,6500,1,0,0,4,7,1030,1180,1912,0,98136,47.5434,-122.388,1750,6370
"10853",3575302397,"20141113T000000",580000,3,2.5,1910,11550,1.5,0,0,3,8,1910,0,2003,0,98074,47.6213,-122.064,2230,11550
"10854",6190500340,"20140509T000000",580000,4,2.5,2840,6268,2,0,0,3,9,2840,0,1998,0,98028,47.7386,-122.235,2790,6526
"10855",475000510,"20141118T000000",594000,3,1,1320,5000,1,0,0,4,7,1090,230,1920,0,98107,47.6674,-122.365,1700,5000
"10856",7199340320,"20150409T000000",5e+05,3,2.5,2440,7600,1,0,0,3,7,1420,1020,1981,0,98052,47.6966,-122.127,2060,7700
"10857",3904940140,"20141006T000000",550000,4,2.5,2420,8056,1,0,0,3,8,1680,740,1988,0,98029,47.5748,-122.013,2160,6807
"10858",2310030390,"20150429T000000",275000,3,1.75,1180,6260,1,0,0,4,8,1180,0,1993,0,98038,47.3531,-122.048,1580,7272
"10859",2591800340,"20150430T000000",390000,3,2.25,1820,7420,2,0,0,4,8,1820,0,1983,0,98058,47.4368,-122.162,1900,7526
"10860",3505100126,"20140626T000000",1250000,3,3,3760,8500,2.5,0,3,4,10,3060,700,1910,0,98116,47.5815,-122.398,2610,5500
"10861",3361401977,"20140826T000000",250000,3,2.25,1560,15340,2,0,0,3,7,1560,0,1997,0,98168,47.4989,-122.322,1560,8260
"10862",5422570260,"20140929T000000",405000,2,2.5,1790,5400,2,0,0,4,8,1790,0,1979,0,98052,47.6606,-122.128,1700,5760
"10863",100600320,"20140813T000000",213950,3,1,1430,7000,1,0,0,3,6,1430,0,1968,0,98023,47.3018,-122.369,1050,7700
"10864",8099200030,"20141222T000000",232000,3,1.5,1390,11340,1,0,0,4,7,1390,0,1963,0,98031,47.3984,-122.186,1740,11340
"10865",7140600055,"20150411T000000",207000,3,1,990,10800,1,0,0,4,6,990,0,1959,0,98002,47.293,-122.215,1060,10364
"10866",3422049276,"20141211T000000",310000,3,1.75,1880,30346,1,0,0,3,8,1880,0,1988,0,98001,47.3515,-122.291,2260,5883
"10867",3157600240,"20140903T000000",540000,3,2.5,2520,5000,3,0,0,3,9,2520,0,1990,0,98106,47.5664,-122.359,1130,5000
"10868",91000135,"20150507T000000",750000,4,1.5,2060,4000,1.5,0,2,3,7,1580,480,1920,1990,98103,47.6857,-122.353,1160,4000
"10869",423059369,"20140604T000000",392500,4,2.5,2150,7303,2,0,0,3,8,2150,0,2005,0,98056,47.5109,-122.183,1940,9569
"10870",5152000030,"20150204T000000",305000,5,2.5,2500,12220,1,0,0,3,8,1690,810,1962,0,98003,47.3335,-122.325,2130,12000
"10871",7732300390,"20140523T000000",735000,3,2.5,2390,9157,2,0,0,3,9,2390,0,1984,0,98052,47.6617,-122.15,2360,8250
"10872",1954430390,"20140707T000000",575000,4,2.5,2400,6137,2,0,0,3,8,2400,0,1990,0,98074,47.6187,-122.04,2120,7468
"10873",7891600260,"20140618T000000",175000,2,1,660,5000,1,0,0,3,6,660,0,1915,0,98106,47.5664,-122.364,1000,5000
"10874",2329800140,"20141203T000000",291000,4,2.5,1580,6633,2,0,0,4,7,1580,0,1984,0,98042,47.3768,-122.118,1590,6633
"10875",8653900070,"20140804T000000",791500,4,2.5,3250,8970,2,0,0,3,10,3250,0,1994,0,98075,47.5862,-122.037,3240,8449
"10876",7740500070,"20140710T000000",475000,3,2,1880,9659,1,0,0,3,8,1180,700,1951,0,98155,47.7497,-122.284,1780,9659
"10877",3352401090,"20141113T000000",238950,2,1,1190,11400,1,0,0,3,7,1190,0,1951,0,98178,47.5012,-122.265,1410,11400
"10878",2767704756,"20141020T000000",470000,3,3.5,1280,1257,2,0,0,3,8,1040,240,2000,0,98107,47.6721,-122.374,1280,1249
"10879",7504400710,"20150427T000000",420000,4,1.75,2380,15324,1,0,0,3,8,1610,770,1978,0,98074,47.6262,-122.049,2540,12608
"10880",7787100390,"20150420T000000",440000,3,2.5,2040,7605,2,0,0,3,8,2040,0,1996,0,98045,47.4876,-121.779,2150,7545
"10881",4240400140,"20140820T000000",656000,4,1.75,1440,4300,1.5,0,0,4,8,1290,150,1929,0,98117,47.6846,-122.372,1640,5000
"10882",7202270570,"20140714T000000",559950,3,2.5,2120,4310,2,0,0,3,7,2120,0,2001,0,98053,47.687,-122.037,2280,4380
"10883",3037200045,"20141113T000000",6e+05,2,2,990,5416,1,0,0,3,6,990,0,1935,0,98122,47.604,-122.311,1650,3360
"10884",3750605247,"20140804T000000",255000,3,1,1710,12000,1,0,0,4,7,1710,0,1972,0,98001,47.2616,-122.281,1310,9600
"10885",7972604425,"20150401T000000",210750,4,1.5,1840,7076,1.5,0,0,3,7,1840,0,1957,0,98106,47.5185,-122.345,1510,7320
"10886",809002610,"20140718T000000",485000,4,1,1150,2560,1.5,0,0,3,7,1150,0,1909,0,98109,47.6368,-122.355,1890,3000
"10887",4123840570,"20141020T000000",390000,3,2.5,2250,8076,2,0,0,3,8,2250,0,1995,0,98038,47.3667,-122.041,2180,7244
"10888",1081200070,"20150323T000000",405000,3,2.5,2460,12600,1,0,0,4,8,1810,650,1970,0,98059,47.473,-122.118,1820,11180
"10889",9274204100,"20140910T000000",462500,4,1,1540,4500,1.5,0,0,2,7,1540,0,1905,0,98116,47.587,-122.384,1920,6000
"10890",1072010510,"20150210T000000",435000,4,2.25,2210,14073,1,0,0,3,8,1630,580,1978,0,98059,47.4774,-122.142,2340,11340
"10891",7202330160,"20141119T000000",440000,3,2.5,1440,5434,2,0,0,3,7,1440,0,2003,0,98053,47.6818,-122.034,1560,3770
"10892",8731990700,"20140625T000000",299950,3,1.75,1790,7650,1,0,3,3,9,1790,0,1978,0,98023,47.3213,-122.385,2540,7600
"10893",9828200746,"20150504T000000",440000,2,1.5,1120,1024,2,0,0,3,8,1120,0,1970,1998,98122,47.6175,-122.298,1120,1549
"10894",9407100310,"20141113T000000",312620,3,2.5,1260,11877,1,0,0,3,7,1260,0,1975,0,98045,47.4442,-121.762,1430,9790
"10895",6817800510,"20140605T000000",372500,3,1.5,1180,12324,1,0,0,3,7,800,380,1981,0,98074,47.6337,-122.032,1280,11371
"10896",7212680860,"20150209T000000",297262,3,2.5,1730,8076,2,0,0,3,8,1730,0,1994,0,98003,47.2619,-122.308,1780,6930
"10897",3260000570,"20150210T000000",735000,4,3,2250,7245,1,0,0,4,7,1250,1000,1963,0,98005,47.6045,-122.169,1960,7245
"10898",1139000400,"20140826T000000",430000,3,1.5,1550,5034,2,0,0,4,7,1550,0,1922,0,98177,47.7072,-122.36,1820,7200
"10899",8649401000,"20141022T000000",241000,2,1.75,1070,9750,1.5,0,0,3,7,1070,0,1995,0,98014,47.7131,-121.319,970,9750
"10900",6600400260,"20140512T000000",201000,3,1,1460,9750,1,0,0,4,7,1460,0,1969,0,98042,47.3242,-122.144,1270,9750
"10901",1797500435,"20150420T000000",570000,2,1,1060,4000,1,0,0,4,7,1060,0,1910,0,98115,47.6731,-122.315,1770,4000
"10902",2155000160,"20140508T000000",538000,4,1.75,1840,9600,1,0,0,3,7,1220,620,1967,0,98052,47.6579,-122.125,1770,9720
"10903",9526600340,"20150512T000000",729000,3,2.5,2440,4244,2,0,0,3,8,2440,0,2011,0,98052,47.7057,-122.112,2690,4556
"10904",2205500030,"20150108T000000",331500,4,1.75,1700,14756,1,0,0,3,7,850,850,1955,0,98006,47.5762,-122.143,1680,10250
"10905",2123049114,"20140519T000000",110700,2,1,680,8064,1,0,0,3,6,680,0,1941,0,98188,47.469,-122.298,1340,10800
"10906",8078050140,"20141002T000000",245000,3,2,1700,8448,1,0,0,3,7,1700,0,1996,0,98022,47.2077,-122.011,1350,8587
"10907",7617500075,"20140721T000000",427000,3,1.75,2000,7111,1,0,0,4,7,1360,640,1956,0,98177,47.7676,-122.373,1830,9000
"10908",381000240,"20140806T000000",650500,4,1.75,2340,5940,1,0,0,3,8,1290,1050,1953,0,98115,47.6789,-122.281,1930,5940
"10909",7568700260,"20140814T000000",335900,2,1,1120,7440,1,0,0,4,7,1120,0,1939,0,98155,47.7405,-122.323,1170,7440
"10910",1370803925,"20140903T000000",535000,2,2,1510,5133,1.5,0,0,3,7,1510,0,1939,0,98199,47.6415,-122.401,1470,6000
"10911",1250200786,"20150122T000000",360000,5,2,2120,2400,1,0,0,4,6,1080,1040,1906,0,98144,47.5979,-122.297,1690,4400
"10912",7399300510,"20150204T000000",294900,3,2.25,1500,8100,1,0,0,3,7,1210,290,1968,0,98055,47.4632,-122.19,1600,7896
"10913",5430300106,"20150311T000000",460000,2,1,1030,5934,1,0,0,4,7,1030,0,1928,0,98115,47.6828,-122.287,1420,5588
"10914",2954400310,"20140915T000000",1769000,4,3.5,5440,38900,2,0,0,3,12,5440,0,1990,0,98053,47.6605,-122.069,4830,41313
"10915",9209900335,"20140509T000000",463000,2,1,1150,4400,1,0,0,4,7,1150,0,1905,0,98112,47.6226,-122.292,1240,4400
"10916",1920079062,"20141222T000000",332000,5,1.5,2420,43560,1,0,2,3,8,1500,920,1962,0,98022,47.208,-121.963,1620,17331
"10919",3296900160,"20140609T000000",442500,4,2.5,2170,14024,2,0,0,3,8,2170,0,1992,0,98019,47.7346,-121.97,2240,14029
"10920",3421069053,"20140619T000000",6e+05,3,2,2540,237402,1,0,0,3,9,2540,0,2007,0,98022,47.2688,-122.024,2200,229125
"10921",7202380340,"20140903T000000",449000,3,2.5,1690,3827,2,0,0,3,7,1690,0,2005,0,98053,47.6768,-122.029,1690,3129
"10922",6716700240,"20150306T000000",725000,4,1,1600,4500,1.5,0,0,4,7,1600,0,1926,0,98115,47.6804,-122.316,1720,4500
"10923",1431400070,"20150205T000000",215000,3,1,1060,7900,1,0,0,3,7,1060,0,1961,2001,98058,47.4604,-122.18,1310,7900
"10924",9554200200,"20141218T000000",582500,2,1.75,1990,6549,1,0,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202
"10925",1310900140,"20140624T000000",305000,4,2.25,2210,9371,2,0,0,4,8,2210,0,1968,0,98032,47.3634,-122.279,2300,11584
"10926",9454200030,"20140923T000000",734000,4,2.75,3090,7650,2,0,2,3,8,2340,750,1959,1989,98042,47.3622,-122.157,2760,10370
"10927",1402810140,"20140505T000000",3e+05,3,2,1050,10072,1,0,0,3,7,1050,0,1986,0,98019,47.7341,-121.976,1130,10087
"10928",1823069155,"20140505T000000",525888,5,1.75,2550,71874,1,0,0,5,7,1810,740,1960,0,98027,47.4845,-122.08,2170,51400
"10929",2530800070,"20140911T000000",711000,4,2.5,2095,4400,1.5,0,0,5,8,1295,800,1910,0,98116,47.5838,-122.39,1980,4400
"10930",4024100496,"20140716T000000",360000,3,1.75,1520,12282,1,0,0,3,8,1220,300,1978,0,98155,47.7516,-122.299,1860,13500
"10931",5252000200,"20141210T000000",357000,5,2.5,2750,12350,2,0,0,3,8,2750,0,1987,0,98031,47.419,-122.206,1650,9810
"10932",7331900270,"20140930T000000",235000,3,1.75,1200,9266,1,0,0,4,7,1200,0,1960,0,98002,47.314,-122.208,1200,9266
"10933",1574700140,"20140808T000000",550000,3,1.75,1830,9720,1,0,1,3,7,1150,680,1928,1976,98040,47.5511,-122.23,3380,10854
"10934",162500030,"20141205T000000",324000,3,1,1160,7202,1,0,0,4,7,1160,0,1957,0,98133,47.7675,-122.334,1620,8598
"10935",3705900292,"20150428T000000",420000,3,2,1750,9239,1,0,0,3,8,1410,340,1989,0,98133,47.7583,-122.339,1720,7874
"10936",2141500070,"20140619T000000",450000,4,2.5,2400,7693,2,0,0,3,8,2400,0,2003,0,98059,47.4881,-122.142,2400,8038
"10937",8562750060,"20150420T000000",825000,5,3.5,4140,6770,2,0,0,3,9,3030,1110,2004,0,98027,47.5381,-122.069,3960,5431
"10938",7349620030,"20140722T000000",272000,4,2.25,2115,6234,2,0,0,3,7,2115,0,1998,0,98002,47.285,-122.201,2440,6366
"10939",2523039315,"20141022T000000",481000,3,2,2580,15653,1.5,0,0,3,9,2580,0,1990,0,98166,47.4561,-122.361,1920,9840
"10940",2877101821,"20140805T000000",5e+05,3,1,1220,3400,1,0,0,3,7,1060,160,1927,0,98117,47.6775,-122.363,1350,3750
"10941",1176000390,"20140612T000000",448000,2,1.5,1630,3780,1,0,0,4,7,890,740,1940,0,98107,47.6711,-122.403,1770,6400
"10942",8682262190,"20150319T000000",480000,2,2,1350,4220,1,0,0,3,8,1350,0,2004,0,98053,47.718,-122.034,1350,4409
"10943",7202350060,"20140908T000000",475000,3,2.5,1690,2890,2,0,0,3,7,1690,0,2004,0,98053,47.6802,-122.031,1690,2730
"10944",3630060070,"20141021T000000",472500,2,2.25,1700,2383,2,0,0,3,8,1700,0,2005,0,98029,47.547,-121.997,1700,2700
"10945",2413300810,"20140923T000000",291000,4,2.25,1890,7616,1,0,0,4,8,1260,630,1979,0,98003,47.3275,-122.329,1890,7420
"10946",6450304260,"20140722T000000",294000,2,1,850,5250,1,0,0,4,7,850,0,1950,0,98133,47.731,-122.342,1440,5250
"10947",2025059204,"20140730T000000",1013050,4,2.5,2480,12688,1,0,0,4,9,1820,660,1967,0,98004,47.6344,-122.205,2910,11979
"10948",7202290240,"20141017T000000",442500,3,2.5,1690,3129,2,0,0,3,7,1690,0,2002,0,98053,47.6875,-122.043,1690,3129
"10949",1788700070,"20140627T000000",170000,2,1,810,8424,1,0,0,4,6,810,0,1959,0,98023,47.3286,-122.346,820,8424
"10950",8085400055,"20150428T000000",1582500,4,2.5,3980,16304,1,0,1,3,10,2480,1500,1968,0,98004,47.639,-122.21,3980,16304
"10951",5700002025,"20150218T000000",665000,3,2.25,2580,6000,2,0,0,3,8,1780,800,1925,0,98144,47.5778,-122.289,2300,5995
"10952",853600310,"20140828T000000",1610000,5,4.5,6085,142725,3,0,0,3,11,6085,0,2000,0,98014,47.6085,-121.952,4830,128457
"10953",5332200320,"20140714T000000",675000,2,1.75,2140,5000,1,0,0,3,7,1000,1140,1930,1991,98112,47.6284,-122.291,2250,4000
"10954",2130701535,"20150204T000000",279900,2,1.75,1360,10000,1,0,0,3,6,1360,0,1957,1989,98019,47.7421,-121.982,1430,10000
"10955",510002010,"20140630T000000",875000,4,1.5,1800,3245,1.5,0,0,4,8,1800,0,1929,0,98103,47.6605,-122.331,1800,4275
"10956",3630110510,"20140804T000000",571000,3,2.5,1920,3867,2,0,0,3,8,1920,0,2005,0,98029,47.5538,-121.994,2190,3841
"10957",6300000400,"20140617T000000",320000,3,1,860,5060,1.5,0,0,3,7,860,0,1927,0,98133,47.7062,-122.341,880,5060
"10958",1560920200,"20140826T000000",525000,3,2.5,2340,35021,1,0,0,3,9,2340,0,1986,0,98038,47.3988,-122.028,2630,35190
"10959",1652500060,"20140711T000000",1650000,8,2.75,4040,20666,1,0,0,4,9,2020,2020,1962,0,98004,47.634,-122.221,3670,20500
"10960",9368700270,"20150401T000000",137900,3,1.75,1160,5082,1,0,0,3,6,580,580,1942,0,98178,47.503,-122.262,1730,6000
"10961",2223089053,"20140603T000000",440000,3,2.25,1680,57063,2,0,0,4,8,1680,0,1989,0,98045,47.4669,-121.765,1910,57063
"10962",9828201920,"20150304T000000",360000,3,1,1280,3870,1,0,0,3,7,640,640,1945,0,98122,47.6163,-122.294,1280,4800
"10963",7334401040,"20150205T000000",271000,4,1.5,1800,9576,1,0,0,4,7,1800,0,1977,0,98045,47.4664,-121.747,1370,9576
"10964",5152700060,"20140528T000000",465000,6,3.25,4250,23326,1,0,3,3,10,2150,2100,1967,0,98003,47.34,-122.327,3370,15983
"10965",1460900030,"20140926T000000",280000,4,2.5,2400,4596,2,0,0,3,8,2400,0,2004,0,98001,47.3358,-122.265,2230,4763
"10966",3626039250,"20150428T000000",283000,2,1,940,6350,1,0,0,4,5,940,0,1942,0,98103,47.698,-122.357,1490,6350
"10967",7199360320,"20150213T000000",411500,3,1,1110,7208,1,0,0,3,7,1110,0,1980,0,98052,47.6979,-122.124,1440,7210
"10968",8731901610,"20140917T000000",282000,3,2.25,2420,7548,1,0,0,4,8,1370,1050,1967,0,98023,47.3112,-122.376,2150,8000
"10969",6821102317,"20141209T000000",535000,3,2.5,1850,1499,2.5,0,0,3,9,1790,60,2005,0,98199,47.6475,-122.396,1770,1539
"10972",2623089135,"20140616T000000",427000,3,2.5,1830,65340,1,0,0,3,8,1520,310,1991,0,98045,47.4553,-121.75,2100,84942
"10973",2044500152,"20141117T000000",455000,4,1.75,1920,6000,1,0,0,4,7,960,960,1954,0,98125,47.7137,-122.315,1850,7200
"10974",1725059187,"20141029T000000",595000,2,1.75,1280,8500,1,0,0,3,7,1280,0,1953,2010,98033,47.6553,-122.19,1950,10356
"10975",6699930260,"20150320T000000",4e+05,4,2.5,3130,5240,2,0,0,3,8,3130,0,2004,0,98038,47.3446,-122.042,2470,5240
"10976",3295610200,"20140625T000000",770000,4,2.5,3920,12415,2,0,0,3,10,3920,0,1997,0,98075,47.5658,-122.032,3639,12805
"10977",1186000125,"20140509T000000",742500,4,2.75,3100,3773,2,0,0,3,8,2000,1100,1919,1996,98122,47.6158,-122.291,2130,3777
"10978",6065300570,"20140624T000000",1250000,4,2.5,3220,15600,1,0,0,5,9,1680,1540,1973,0,98006,47.5697,-122.182,2990,15600
"10979",8039900400,"20140812T000000",375000,3,2,1670,13775,1,0,0,3,8,1670,0,1968,0,98045,47.4873,-121.783,2130,14500
"10980",1925059200,"20150407T000000",1557600,4,2.5,2700,17853,2,0,0,4,9,2700,0,1960,0,98004,47.6463,-122.219,3790,16672
"10981",5729000070,"20150128T000000",545000,4,2,5461,22880,1,0,0,4,9,3265,2196,1964,0,98032,47.3557,-122.29,1940,10995
"10982",98000960,"20140513T000000",1050000,4,3.25,4400,16625,2,0,0,3,11,4400,0,2003,0,98075,47.5868,-121.968,4440,15523
"10983",1330300451,"20141217T000000",1565000,3,1.75,2190,8500,1,0,0,4,9,2190,0,1957,0,98112,47.64,-122.285,2850,8868
"10984",4312700340,"20150318T000000",178000,4,1.5,1200,11163,1.5,0,0,4,6,1200,0,1970,0,98092,47.3024,-122.106,1200,11163
"10985",3797700030,"20141009T000000",262500,3,1.75,1470,10390,1,0,0,3,7,1470,0,1989,0,98031,47.4192,-122.201,1770,7507
"10986",452001890,"20150415T000000",730000,3,1.75,1650,5000,1.5,0,0,4,8,1650,0,1900,0,98107,47.6743,-122.371,1630,5000
"10987",2927600105,"20140703T000000",395000,5,1.75,1840,10453,1,0,2,3,8,1360,480,1948,0,98166,47.4508,-122.368,2250,11250
"10988",3298300140,"20141024T000000",355000,3,1,1210,6650,1,0,0,3,6,1210,0,1959,0,98008,47.6214,-122.12,990,7590
"10989",1321700390,"20140908T000000",299990,3,2.5,1870,8541,2,0,0,3,8,1870,0,1989,0,98023,47.2925,-122.346,2150,7789
"10990",1222069129,"20150327T000000",1125000,4,3.25,3890,422096,1.5,0,0,3,9,3150,740,2001,0,98038,47.4125,-121.982,2180,229996
"10991",1081800070,"20141118T000000",425000,4,2.25,2660,11200,2,0,0,4,8,2660,0,1972,0,98059,47.4722,-122.131,2090,11120
"10992",6414100732,"20150107T000000",349000,2,1,1150,7552,1,0,0,3,7,1150,0,1951,0,98125,47.7215,-122.323,1150,7346
"10993",513000445,"20141111T000000",554950,4,1.75,1740,4816,1,0,0,5,7,870,870,1942,0,98116,47.5758,-122.382,1210,5074
"10994",6888900060,"20141116T000000",326000,6,3,2580,8064,1.5,0,0,3,7,1880,700,1913,0,98118,47.5549,-122.287,1510,6084
"10995",7309100270,"20140626T000000",580000,4,1.75,1720,6975,1,0,0,3,8,1420,300,1975,0,98052,47.6506,-122.121,2210,7875
"10996",2162000260,"20140827T000000",699000,3,2.5,2740,18455,2,0,1,4,10,1510,1230,1977,0,98040,47.5585,-122.215,2840,16438
"10997",7732000045,"20141125T000000",757000,3,2.75,2610,11290,1,0,0,3,7,1630,980,1985,0,98033,47.6632,-122.201,2570,9125
"10998",3764800510,"20140723T000000",335000,3,1.75,1400,7920,1,0,0,3,7,1400,0,1965,0,98034,47.7312,-122.202,1310,7876
"10999",2481600030,"20140701T000000",660000,3,2,2570,28500,1,0,0,3,9,1970,600,1983,0,98052,47.7318,-122.138,3070,32400
"11000",5126310060,"20150417T000000",540000,4,2.75,2830,7334,2,0,0,3,8,2830,0,2005,0,98059,47.4868,-122.141,2830,7378
"11001",1310700390,"20141010T000000",320000,5,2.25,2630,8625,2,0,0,3,8,2630,0,1966,0,98032,47.3619,-122.287,1880,8670
"11002",6402710070,"20150421T000000",280000,3,2.5,1580,7918,2,0,0,3,7,1580,0,1994,0,98055,47.4431,-122.19,1650,7916
"11003",5702450260,"20140723T000000",324000,3,2,1540,10931,1,0,3,3,7,1540,0,1989,0,98045,47.495,-121.776,1570,10485
"11004",3243200310,"20140520T000000",3e+05,3,1,2120,7735,1,0,0,4,7,1060,1060,1967,0,98059,47.4869,-122.123,1010,8570
"11005",2131200885,"20140828T000000",360000,3,1.75,1830,10000,2,0,0,4,7,1830,0,1913,1964,98019,47.741,-121.979,1480,10000
